date,Indianapolis Colts,New England Patriots
2015-01-19 00:43:33.312,0,2276.316
2015-01-19 00:43:49.128,0,758.7405
2015-01-19 00:44:05.005,0,6152.211
2015-01-19 00:44:20.761,78.5247,1241.962
2015-01-19 00:44:37.480,0,0
2015-01-19 00:44:53.270,0,8541.722
2015-01-19 00:45:09.097,37.91072,500.7248
2015-01-19 00:45:24.914,131.8544,2944.572
2015-01-19 00:45:40.694,7.604467,2236.512
2015-01-19 00:45:56.642,38.63894,8691.467
2015-01-19 00:46:12.857,141.7176,2897.107
2015-01-19 00:46:29.194,2035.661,50402.87
2015-01-19 00:46:45.463,40.78837,115.063
2015-01-19 00:47:01.286,645.7478,27949.51
2015-01-19 00:47:17.576,0,23043.55
2015-01-19 00:47:33.299,29.15495,1054.539
2015-01-19 00:47:49.441,56.72317,7930.539
2015-01-19 00:48:05.336,75.49399,53486.32
2015-01-19 00:48:21.218,51.75593,21859.86
2015-01-19 00:48:36.985,7.611111,4755.803
2015-01-19 00:48:52.692,0,8052.49
2015-01-19 00:49:08.772,1111.881,10866.09
2015-01-19 00:49:24.501,0,0
2015-01-19 00:49:41.017,53.80285,1356.551
2015-01-19 00:49:56.852,174.295,4002.229
2015-01-19 00:50:12.715,0,5870.331
2015-01-19 00:50:29.459,143.4116,16319.5
2015-01-19 00:50:45.341,195.9593,13505.4
2015-01-19 00:51:01.295,0,752.1434
2015-01-19 00:51:17.113,694.6055,15446.36
2015-01-19 00:51:32.916,0,0
2015-01-19 00:51:49.130,0,37.00572
2015-01-19 00:52:04.892,20.21307,38.06604
2015-01-19 00:52:20.708,97.83734,11692.49
2015-01-19 00:52:36.648,0,2574.656
2015-01-19 00:52:52.488,89.39432,20022.4
2015-01-19 00:53:08.344,30.87753,12746.06
2015-01-19 00:53:24.525,0,1483.281
2015-01-19 00:53:40.284,3779.022,31836.85
2015-01-19 00:53:56.053,466.0388,18824.35
2015-01-19 00:54:11.901,681.7538,5188.567
2015-01-19 00:54:27.756,1298.827,3255.222
2015-01-19 00:54:50.704,548.9878,4848.307
2015-01-19 00:55:06.481,115.8752,5538.015
2015-01-19 00:55:22.226,92.98576,7536.839
2015-01-19 00:55:37.849,0,41670.04
2015-01-19 00:55:53.685,103.2426,11023.36
2015-01-19 00:56:10.007,204.6467,12567.52
2015-01-19 00:56:25.664,12.64634,8114.85
2015-01-19 00:56:41.459,10.02822,81.51724
2015-01-19 00:56:57.396,0,1111.977
2015-01-19 00:57:13.118,0,14407.67
2015-01-19 00:57:28.874,739.3759,6836.142
2015-01-19 00:57:45.013,24.61155,5428.593
2015-01-19 00:58:00.693,611.5057,10598.13
2015-01-19 00:58:16.476,5354.722,51177.89
2015-01-19 00:58:32.268,224.8547,32981.34
2015-01-19 00:58:48.118,1230.626,45796.47
2015-01-19 00:59:03.921,292.9639,21863.13
2015-01-19 00:59:19.751,420.301,60412.03
2015-01-19 00:59:35.485,4928.517,8490.707
2015-01-19 00:59:52.196,465.6981,2676.238
2015-01-19 01:00:07.895,907.9884,12334.62
2015-01-19 01:00:23.712,4535.674,19992.21
2015-01-19 01:00:39.785,422.6826,4183.001
2015-01-19 01:00:55.534,15.2388,2295.42
2015-01-19 01:01:11.316,506.5793,4500.553
2015-01-19 01:01:27.600,645.251,1142.233
2015-01-19 01:01:43.428,791.2711,1641.639
2015-01-19 01:01:59.532,0,24146.35
2015-01-19 01:02:15.336,75.24598,43492.33
2015-01-19 01:02:31.641,236.6547,16191.59
2015-01-19 01:02:47.833,0,38016.3
2015-01-19 01:03:04.349,2015.187,6149.896
2015-01-19 01:03:20.101,0,12082.3
2015-01-19 01:03:35.950,22.71385,1461.485
2015-01-19 01:03:51.742,15.50119,15.19724
2015-01-19 01:04:07.766,326.5252,82028.89
2015-01-19 01:04:23.595,0,18351.38
2015-01-19 01:04:39.513,1515.211,9366.49
2015-01-19 01:04:55.629,830.5149,26602.57
