date,Indianapolis Colts,New England Patriots
2015-01-19 02:01:36.144,2.272727,97.55194
2015-01-19 02:01:52.826,2.5,98.03035
2015-01-19 02:02:08.630,2.5,98.03922
2015-01-19 02:02:24.601,2.5,97.08738
2015-01-19 02:02:40.261,2.5,97.08738
2015-01-19 02:02:56.473,2.43719,98.03922
2015-01-19 02:03:12.313,2.632679,98.03922
2015-01-19 02:03:28.822,2.632679,98.03922
2015-01-19 02:03:44.631,2.632679,98.03922
2015-01-19 02:04:00.495,2.632679,98.03922
2015-01-19 02:04:16.404,2.632679,99.0099
2015-01-19 02:04:32.137,2.632679,99.0099
2015-01-19 02:04:47.892,2.632679,99.0099
2015-01-19 02:05:04.267,2.632679,99.0099
2015-01-19 02:05:20.304,1.111111,99.0099
2015-01-19 02:05:36.166,1.111111,98.79063
2015-01-19 02:05:51.891,1.247089,98.03922
2015-01-19 02:06:07.838,1.176471,99.00708
2015-01-19 02:06:23.672,1.428571,98.03922
2015-01-19 02:06:39.967,1.176471,98.03922
2015-01-19 02:06:55.680,1.176471,98.03922
2015-01-19 02:07:11.460,1.25,98.03922
2015-01-19 02:07:27.283,1.2832,98.03922
2015-01-19 02:07:43.067,1.25,99.0099
2015-01-19 02:07:59.270,1.25,99.0099
2015-01-19 02:08:15.421,1.25,99.0099
2015-01-19 02:08:31.024,1.25,99.0099
2015-01-19 02:08:46.807,1.25,99.0099
2015-01-19 02:09:02.465,0.6552549,99.0099
2015-01-19 02:09:18.250,0.7319758,99.0099
2015-01-19 02:09:34.657,0.7692308,99.0099
2015-01-19 02:09:50.508,0.767648,99.0099
2015-01-19 02:10:06.470,0.7692034,99.0099
2015-01-19 02:10:22.250,0.7692034,99.0099
2015-01-19 02:10:38.063,0.7692034,99.0099
2015-01-19 02:10:53.842,0.7702934,99.0099
2015-01-19 02:11:09.744,0.7692308,99.0099
2015-01-19 02:11:25.453,0.8333333,99.0099
2015-01-19 02:11:41.637,0.8333333,99.0099
2015-01-19 02:11:57.469,0.8333333,99.0099
2015-01-19 02:12:13.250,0.8333333,99.0099
2015-01-19 02:12:29.053,0.8333333,99.0099
2015-01-19 02:12:44.858,0.8333333,99.0099
2015-01-19 02:13:00.650,0.7692308,99.0099
2015-01-19 02:13:16.857,0.7692308,99.0099
2015-01-19 02:13:32.653,0.7692308,99.0099
2015-01-19 02:13:48.490,0.7692308,99.0099
2015-01-19 02:14:04.870,0.7692308,99.0099
2015-01-19 02:14:20.679,0.9090909,99.0099
2015-01-19 02:14:36.471,0.9090909,99.0099
2015-01-19 02:14:52.401,0.9090909,99.0099
2015-01-19 02:15:08.548,0.9090909,99.0099
2015-01-19 02:15:24.481,0.9090909,99.0099
2015-01-19 02:15:40.243,0.9090909,99.0099
2015-01-19 02:15:56.054,0.7258576,99.0099
2015-01-19 02:16:15.108,0.7258576,99.0099
2015-01-19 02:16:37.801,0.7258576,99.0099
2015-01-19 02:16:53.495,0.7258576,99.0099
2015-01-19 02:17:09.736,0.7258576,99.0099
2015-01-19 02:17:25.485,0.7258576,99.0099
2015-01-19 02:17:41.532,0.2,99.0099
2015-01-19 02:17:57.264,0.1960784,99.0099
2015-01-19 02:18:13.609,0.1960784,99.0099
2015-01-19 02:18:29.291,0.1960784,99.0099
2015-01-19 02:18:45.035,0.1960784,99.0099
2015-01-19 02:19:00.895,0.1960784,99.0099
2015-01-19 02:19:16.704,0.1960784,99.0099
2015-01-19 02:19:32.472,0.1408451,99.0099
2015-01-19 02:19:48.624,0.1408451,99.0099
2015-01-19 02:20:04.424,0.1408451,99.0099
2015-01-19 02:20:20.064,0.1408451,99.0099
2015-01-19 02:20:35.854,0.1408451,99.0099
2015-01-19 02:20:51.686,0.1408451,99.0099
2015-01-19 02:21:07.477,0.1886792,99.0099
2015-01-19 02:21:23.547,0.1948588,99.0099
2015-01-19 02:21:39.625,0.1948588,99.0099
2015-01-19 02:21:55.273,0.2,99.0099
2015-01-19 02:22:11.052,0.2,99.0099
2015-01-19 02:22:26.892,0.2,99.0099
2015-01-19 02:22:42.765,0.2,99.0099
2015-01-19 02:22:58.489,0.2,99.0099
2015-01-19 02:23:14.868,0.2,99.0099
2015-01-19 02:23:30.807,0.2,99.0099
2015-01-19 02:23:46.488,0.1408451,99.0099
2015-01-19 02:24:02.292,0.1408451,99.0099
2015-01-19 02:24:18.552,0.1408451,99.0099
2015-01-19 02:24:34.520,0.1,99.0099
2015-01-19 02:24:50.673,0.1,99.0099
2015-01-19 02:25:06.687,0.1,99.0099
2015-01-19 02:25:22.467,0.1,99.0099
2015-01-19 02:25:38.847,0.1,99.0099
2015-01-19 02:25:54.696,0.1,99.0099
2015-01-19 02:26:10.492,0.1,99.0099
2015-01-19 02:26:26.280,0.1,99.0099
2015-01-19 02:26:42.230,0.1,99.0099
2015-01-19 02:26:58.084,0.1,99.0099
2015-01-19 02:27:14.100,0.1,99.0099
2015-01-19 02:27:30.054,0.1,99.0099
2015-01-19 02:27:45.854,0.1,99.0099
2015-01-19 02:28:02.089,0.1,99.0099
2015-01-19 02:28:17.872,0.1,99.0099
2015-01-19 02:28:33.851,0.1,99.0099
2015-01-19 02:28:49.704,0.1,99.0099
2015-01-19 02:29:05.484,0.1,99.0099
2015-01-19 02:29:21.613,0.1,99.0099
2015-01-19 02:29:38.197,0.1,99.0099
2015-01-19 02:29:54.447,0.1,99.0099
2015-01-19 02:30:10.297,0.1,99.0099
2015-01-19 02:30:26.089,0.1,99.0099
2015-01-19 02:30:41.938,0.1,99.0099
2015-01-19 02:30:57.816,0.1,99.0099
2015-01-19 02:31:13.477,-0.01573817,85.57354
2015-01-19 02:31:29.304,-0.01573817,85.57354
2015-01-19 02:31:45.127,-0.01573817,85.57354
2015-01-19 02:32:00.985,0.1,85.57354
2015-01-19 02:32:16.670,0.1,99.0099
2015-01-19 02:32:32.857,0.1,99.0099
2015-01-19 02:32:48.649,0.1,99.0099
2015-01-19 02:33:04.777,0.1,99.0099
2015-01-19 02:33:20.472,0.1,99.0099
2015-01-19 02:33:36.317,0.1,99.0099
2015-01-19 02:33:52.479,0.1,99.0099
2015-01-19 02:34:08.293,0.1,99.0099
2015-01-19 02:34:24.335,0.1,99.0099
2015-01-19 02:34:40.162,0.1,99.0099
2015-01-19 02:34:55.863,0.1,99.0099
2015-01-19 02:35:11.689,0.1,99.0099
2015-01-19 02:35:28.376,0.1,99.0099
2015-01-19 02:35:44.278,0.1,99.0099
2015-01-19 02:36:00.264,0.1,99.0099
2015-01-19 02:36:16.083,0.1,99.0099
2015-01-19 02:36:31.912,0.1,99.0099
2015-01-19 02:36:50.426,0.1,99.0099
2015-01-19 02:37:06.277,0.1,99.0099
2015-01-19 02:37:22.057,0.1,99.0099
2015-01-19 02:37:37.851,0.1,99.0099
2015-01-19 02:37:53.667,0.1,99.0099
2015-01-19 02:38:09.478,0.1,99.0099
2015-01-19 02:38:25.521,0.1,99.0099
2015-01-19 02:38:41.296,0.1,99.0099
2015-01-19 02:38:57.072,0.1,99.0099
2015-01-19 02:39:12.894,0.1,99.0099
2015-01-19 02:39:28.648,0.1,99.0099
2015-01-19 02:39:44.483,0.1,99.0099
2015-01-19 02:40:00.814,0.1,99.0099
2015-01-19 02:40:16.559,0.1,99.0099
2015-01-19 02:40:32.714,0.1,99.0099
2015-01-19 02:40:48.490,0.1,99.0099
2015-01-19 02:41:04.801,0.1,99.0099
2015-01-19 02:41:20.495,0.1,99.0099
2015-01-19 02:41:36.674,0.1,99.0099
2015-01-19 02:41:52.475,0.1,99.0099
2015-01-19 02:42:08.296,0.1,99.0099
2015-01-19 02:42:24.060,0.1,99.0099
2015-01-19 02:42:40.139,0.1,99.0099
2015-01-19 02:42:55.851,0.1,99.0099
2015-01-19 02:43:12.022,0.1,99.0099
2015-01-19 02:43:27.664,0.1,99.0099
2015-01-19 02:43:43.503,0.1,99.0099
2015-01-19 02:43:59.329,0.1,99.0099
2015-01-19 02:44:15.284,0.1,99.0099
2015-01-19 02:44:31.345,0.1,99.0099
2015-01-19 02:44:47.575,0.1,99.0099
2015-01-19 02:45:03.397,0.1,99.0099
2015-01-19 02:45:19.239,0.1,99.0099
2015-01-19 02:45:35.126,0.1,99.0099
2015-01-19 02:45:51.122,0.1,99.0099
2015-01-19 02:46:07.154,0.1,99.0099
2015-01-19 02:46:23.043,0.1,99.0099
2015-01-19 02:46:40.248,0.1,99.0099
2015-01-19 02:46:56.100,0.1,99.0099
2015-01-19 02:47:11.889,0.1,99.0099
2015-01-19 02:47:28.088,0.1,99.0099
2015-01-19 02:47:43.873,0.1,99.0099
2015-01-19 02:47:59.682,0.1,99.0099
2015-01-19 02:48:15.615,0.1,99.0099
2015-01-19 02:48:31.441,0.1,99.0099
2015-01-19 02:48:47.374,0.1,99.0099
2015-01-19 02:49:03.504,0.1,99.0099
2015-01-19 02:49:19.348,0.1,99.0099
2015-01-19 02:49:35.090,0.1,99.0099
2015-01-19 02:49:51.135,0.1,99.0099
2015-01-19 02:50:06.914,0.1,99.0099
2015-01-19 02:50:22.760,0.1,99.0099
2015-01-19 02:50:39.483,0.1,99.0099
2015-01-19 02:50:55.346,0.1,99.0099
2015-01-19 02:51:11.127,0.1,99.0099
2015-01-19 02:51:26.915,0.1,99.0099
2015-01-19 02:51:43.141,0.1,99.0099
2015-01-19 02:51:59.311,0.1,99.0099
2015-01-19 02:52:15.222,0.1,99.0099
2015-01-19 02:52:30.903,0.1,99.0099
2015-01-19 02:52:47.283,0.1,99.0099
2015-01-19 02:53:05.475,0.1,99.0099
2015-01-19 02:53:21.472,0.1,99.0099
2015-01-19 02:53:37.640,0.1,99.0099
2015-01-19 02:53:53.595,0.1,99.0099
2015-01-19 02:54:09.544,0.1,99.0099
2015-01-19 02:54:25.416,0.1,99.0099
2015-01-19 02:54:42.253,0.1,99.0099
2015-01-19 02:54:58.296,0.1,99.0099
2015-01-19 02:55:14.343,0.1,99.0099
2015-01-19 02:55:30.169,0.1,99.0099
2015-01-19 02:55:46.055,0.1,99.0099
2015-01-19 02:56:02.136,0.1,99.0099
2015-01-19 02:56:23.188,0.1,99.0099
2015-01-19 02:56:39.452,0.1,99.0099
2015-01-19 02:56:55.501,0.1,99.0099
2015-01-19 02:57:19.417,0.1,99.0099
2015-01-19 02:57:35.508,0.1,99.0099
2015-01-19 02:57:51.576,0.1,99.0099
2015-01-19 02:58:07.336,0.1,99.0099
2015-01-19 02:58:23.259,0.1,99.0099
2015-01-19 02:58:39.073,0.1,99.0099
2015-01-19 02:58:55.162,0.1,99.0099
2015-01-19 02:59:11.233,0.1,99.0099
2015-01-19 02:59:27.448,0.1,99.0099
2015-01-19 02:59:43.464,0.1,99.0099
2015-01-19 03:00:04.537,0.1,99.0099
2015-01-19 03:00:22.316,0.1,99.0099
2015-01-19 03:00:38.437,0.1,99.0099
2015-01-19 03:00:54.708,0.1,99.0099
2015-01-19 03:01:10.523,0.1,99.0099
2015-01-19 03:01:26.988,0.1,99.0099
2015-01-19 03:01:42.754,0.1,99.0099
2015-01-19 03:01:58.705,5.971365,95.16261
2015-01-19 03:02:14.808,5.971365,95.16261
2015-01-19 03:02:30.459,5.971365,95.16261
2015-01-19 03:02:46.813,5.971365,95.16261
2015-01-19 03:03:02.475,5.971365,95.16261
2015-01-19 03:03:18.324,5.971365,95.16261
2015-01-19 03:03:34.092,5.971365,95.16261
2015-01-19 03:03:50.100,5.971365,95.16261
2015-01-19 03:04:07.516,5.971365,95.16261
2015-01-19 03:04:23.258,5.971365,95.16261
2015-01-19 03:04:41.508,5.971365,95.16261
2015-01-19 03:04:58.199,5.971365,95.16261
2015-01-19 03:05:13.878,5.971365,95.16261
2015-01-19 03:05:29.791,5.971365,95.16261
