date,Draw,France,Scotland
2015-02-07 17:44:34.462,261.5831,9461.454,2307.261
2015-02-07 17:44:50.602,0,1053.495,60.66706
2015-02-07 17:45:06.682,176.793,1989.873,1113.707
2015-02-07 17:45:23.397,103.1987,3503.586,183.1014
2015-02-07 17:45:39.035,115.1091,526.1253,809.8308
2015-02-07 17:45:54.658,117.2081,230.4221,519.3715
2015-02-07 17:46:10.474,72.07813,4070.897,992.5917
2015-02-07 17:46:26.277,0,0,842.6735
2015-02-07 17:46:41.998,54.95749,83.96284,992.4407
2015-02-07 17:46:57.908,64.11065,18.85607,187.9196
2015-02-07 17:47:13.727,3.186048,11333.95,478.7796
2015-02-07 17:47:29.447,86.10837,10582.74,367.5637
2015-02-07 17:47:46.763,62.37131,218.2996,448.3804
2015-02-07 17:48:02.481,39.62126,2842.577,985.3021
2015-02-07 17:48:18.212,91.54189,587.0887,0
2015-02-07 17:48:34.062,1.741285,40791.72,91.07677
2015-02-07 17:48:49.918,0,90.81889,198.3636
2015-02-07 17:49:05.720,95.68141,98.79486,98.26329
2015-02-07 17:49:22.208,62.95829,223.229,211.074
2015-02-07 17:49:37.870,0,839.3936,227.4036
2015-02-07 17:49:53.959,46.31703,3608.924,352.6732
2015-02-07 17:50:09.704,409.5181,1829.742,431.2763
2015-02-07 17:50:25.497,31.26732,780.8471,323.0829
2015-02-07 17:50:41.662,28.61742,18079.16,313.4554
2015-02-07 17:50:57.464,0,1054.959,15.18801
2015-02-07 17:51:17.154,91.41752,361.8305,3997.505
2015-02-07 17:51:33.090,15.06008,3835.953,210.8411
2015-02-07 17:51:48.895,26.45988,891.7396,458.7771
2015-02-07 17:52:04.642,103.4898,1249.803,146.5089
2015-02-07 17:52:20.429,59.06093,819.3279,330.0039
2015-02-07 17:52:36.047,30.73374,0,1260.083
2015-02-07 17:52:51.822,0,659.1416,91.28331
2015-02-07 17:53:07.469,0,1532.012,171.4038
2015-02-07 17:53:24.248,50.06401,221.712,142.3248
2015-02-07 17:53:40.050,15.18731,571.2708,37.96829
2015-02-07 17:53:55.822,0,15.21769,24.12004
2015-02-07 17:54:11.494,0,202.6704,292.023
2015-02-07 17:54:27.286,37.99535,607.9257,0
2015-02-07 17:54:43.157,0,823.7769,942.2909
2015-02-07 17:55:04.773,11.10318,81.0532,225.6166
2015-02-07 17:55:21.244,43.78595,871.1292,386.3874
2015-02-07 17:55:37.135,0,19249.8,585.3638
2015-02-07 17:55:53.178,23.44964,686.2854,279.7501
2015-02-07 17:56:09.265,23.27331,17161.31,746.9092
2015-02-07 17:56:25.039,0,108.4067,584.9396
2015-02-07 17:56:40.874,37.62562,719.9263,698.5937
2015-02-07 17:56:56.720,0,6038.426,571.7633
2015-02-07 17:57:12.554,75.78495,2345.431,538.0732
2015-02-07 17:57:31.099,0,1392.976,38.8241
2015-02-07 17:57:48.641,85.64914,1806.054,443.5011
2015-02-07 17:58:04.448,87.94961,2090.293,164.0942
2015-02-07 17:58:20.266,18.81343,3689.973,547.3722
2015-02-07 17:58:36.359,48.35779,2355.699,502.7793
2015-02-07 17:58:53.735,38.46668,1026.308,447.4083
2015-02-07 17:59:09.644,44.76754,216.785,4506.134
2015-02-07 17:59:25.486,125.5489,2168.113,1819.455
2015-02-07 17:59:41.506,59.02725,3824.187,553.8674
2015-02-07 17:59:57.273,65.03211,8972.795,718.055
2015-02-07 18:00:13.066,42.13301,224.1522,2540.556
2015-02-07 18:00:29.115,68.90327,2661.767,1223.697
2015-02-07 18:00:44.867,8.875054,1446.177,243.7783
2015-02-07 18:01:00.671,5.656834,2156.203,48.59562
2015-02-07 18:01:16.450,18.40334,8071.917,45.62811
2015-02-07 18:01:32.432,11.63809,341.7092,657.8147
2015-02-07 18:01:52.640,32.86814,494.0316,103.741
2015-02-07 18:02:08.547,10.8634,644.3357,271.1702
2015-02-07 18:02:24.656,0,3133.725,592.8205
2015-02-07 18:02:40.431,0,647.7264,228.2066
2015-02-07 18:03:03.407,100.017,17726.45,748.4298
2015-02-07 18:03:19.293,25.53274,36.4106,74.06761
2015-02-07 18:03:35.099,33.97407,268.4141,203.1991
2015-02-07 18:03:52.376,3.958928,187.9796,246.4954
2015-02-07 18:04:08.049,145.4761,6893.272,1511.689
2015-02-07 18:04:24.454,40.45051,1146.183,321.7388
2015-02-07 18:04:40.239,27.89903,595.0019,765.2467
2015-02-07 18:04:56.455,98.38967,3941.433,1054.127
2015-02-07 18:05:12.272,18.01802,1565.216,247.8142
2015-02-07 18:05:28.030,15.23069,1523.069,77.8288
2015-02-07 18:05:43.675,86.71033,2245.725,289.3924
