date,Dallas Cowboys,Green Bay Packers
2015-01-11 19:37:26.196,1066.944,6401.283
2015-01-11 19:37:42.394,846.7721,555.4268
2015-01-11 19:37:58.860,3065.724,2.842108
2015-01-11 19:38:14.644,11988.05,1677.884
2015-01-11 19:38:33.324,18001.53,0
2015-01-11 19:38:49.009,8195.441,2162.612
2015-01-11 19:39:05.319,15819.62,2565.565
2015-01-11 19:39:20.967,1109.104,288.8465
2015-01-11 19:39:36.573,4780.223,651.5952
2015-01-11 19:39:52.317,5366.092,0
2015-01-11 19:40:07.965,25682.16,333.7676
2015-01-11 19:40:23.918,8969.988,2180.382
2015-01-11 19:40:39.926,537.4784,208.3572
2015-01-11 19:40:55.570,68.15453,172.5917
2015-01-11 19:41:11.493,7122.936,171.869
2015-01-11 19:41:27.158,2045.898,12.86921
2015-01-11 19:41:42.747,83.82712,38.48812
2015-01-11 19:41:58.646,432.6828,110.086
2015-01-11 19:42:15.182,5809.962,2656.458
2015-01-11 19:42:30.753,0,77.45489
2015-01-11 19:42:46.358,232.682,817.7702
2015-01-11 19:43:02.141,212.8886,593.0467
2015-01-11 19:43:17.762,542.9586,473.3604
2015-01-11 19:43:33.420,61.31238,249.848
2015-01-11 19:43:49.611,508.8369,196.0714
2015-01-11 19:44:05.594,450.4709,905.484
2015-01-11 19:44:21.434,139.9616,5180.474
2015-01-11 19:44:37.161,447.0925,583.6352
2015-01-11 19:44:52.773,4947.856,1363.894
2015-01-11 19:45:08.402,4882.239,30.25126
2015-01-11 19:45:24.170,202.4798,22.83178
2015-01-11 19:45:39.753,281.9236,0
2015-01-11 19:45:55.677,2626.796,192.3112
2015-01-11 19:46:11.365,8628.752,156.9657
2015-01-11 19:46:26.988,854.2376,626.3052
2015-01-11 19:46:42.758,22572.57,7942.33
2015-01-11 19:46:58.647,45.12384,231.17
2015-01-11 19:47:14.428,491.0506,2920.297
2015-01-11 19:47:30.200,0,0
2015-01-11 19:47:46.311,2003.63,215.6696
2015-01-11 19:48:02.150,3829.775,0
2015-01-11 19:48:17.799,1601.121,1549.474
2015-01-11 19:48:33.555,83.73663,0
2015-01-11 19:48:52.441,3501.962,0
2015-01-11 19:49:08.169,401.6316,351.8854
2015-01-11 19:49:23.751,1026.529,112.0136
2015-01-11 19:49:39.362,2344.935,10816.03
2015-01-11 19:49:55.172,4383.304,496.0111
2015-01-11 19:50:10.753,1781.351,278.4793
2015-01-11 19:50:26.355,1536.046,874.9552
2015-01-11 19:50:42.361,439.0689,0
2015-01-11 19:50:58.526,3501.396,3.414765
2015-01-11 19:51:14.186,909.0684,32.18484
2015-01-11 19:51:29.961,11729.67,49.32987
2015-01-11 19:51:45.555,682.5489,170.7238
2015-01-11 19:52:01.167,1242.2,248.463
2015-01-11 19:52:17.042,8196.406,249.7835
2015-01-11 19:52:32.760,3106.174,992.5115
2015-01-11 19:52:48.447,7904.8,152.0794
2015-01-11 19:53:04.154,7049.739,274.617
2015-01-11 19:53:19.755,4399.413,3674.293
2015-01-11 19:53:35.386,16727.65,596.2973
2015-01-11 19:53:51.158,17557.04,112.6407
2015-01-11 19:54:06.813,595.0224,2091.336
2015-01-11 19:54:22.581,10961.92,117.8456
2015-01-11 19:54:38.151,3795.349,963.4039
2015-01-11 19:54:53.773,4095.409,1693.001
2015-01-11 19:55:09.353,101302.3,17319.37
2015-01-11 19:55:25.133,23863.08,0
2015-01-11 19:55:40.755,20377.92,426.1683
2015-01-11 19:55:56.378,22702.53,0
2015-01-11 19:56:12.422,26471.32,11780.09
2015-01-11 19:56:28.669,0,0
2015-01-11 19:56:44.366,51.334,32.14586
2015-01-11 19:56:59.975,1584.223,949.4192
2015-01-11 19:57:15.578,12.19036,22.68868
2015-01-11 19:57:31.166,420.5955,19.2457
2015-01-11 19:57:46.834,0,0
2015-01-11 19:58:02.984,0,208.8656
2015-01-11 19:58:18.761,3008.246,330.1464
2015-01-11 19:58:34.616,2467.535,257.8942
2015-01-11 19:58:51.902,3477.248,325.7502
2015-01-11 19:59:26.761,3830.048,101.7768
2015-01-11 19:59:42.434,9328.299,138.2793
2015-01-11 19:59:58.797,423.5654,21.99959
2015-01-11 20:00:14.594,6360.722,1788.998
2015-01-11 20:00:42.853,5204.653,4298.478
2015-01-11 20:01:06.775,662.4524,410.3583
2015-01-11 20:01:22.489,2407.458,2290.512
2015-01-11 20:01:38.228,6961.815,4899.289
2015-01-11 20:01:54.362,42230.14,5596.348
2015-01-11 20:02:09.994,3283.069,591.4085
2015-01-11 20:02:26.126,635.6311,1029.73
2015-01-11 20:02:42.159,2039.15,3266.254
2015-01-11 20:02:57.807,369.7413,18648.38
2015-01-11 20:03:16.189,261.2503,3534.092
2015-01-11 20:03:32.019,3793.469,5240.628
2015-01-11 20:03:48.189,1363.649,1054.073
2015-01-11 20:04:03.996,379.5584,2834.77
2015-01-11 20:04:25.716,1065.407,1179.442
2015-01-11 20:04:41.414,710.7019,431.1836
2015-01-11 20:04:57.208,112.3732,1241.461
2015-01-11 20:05:13.106,0,3016.481
2015-01-11 20:05:28.815,927.3881,5680.094
2015-01-11 20:05:44.593,121.6921,2998.266
2015-01-11 20:06:00.518,203.4465,554.1657
2015-01-11 20:06:16.225,2625.436,1585.874
2015-01-11 20:06:32.018,563.4176,444.2375
2015-01-11 20:06:48.410,314.968,302.9988
2015-01-11 20:07:14.375,642.4463,74.1302
2015-01-11 20:07:30.254,706.5283,58.98126
2015-01-11 20:07:46.361,1435.905,0
2015-01-11 20:08:03.365,6030.855,3625.986
2015-01-11 20:08:18.978,7837.852,1921.589
2015-01-11 20:08:34.637,10467.42,17147.75
2015-01-11 20:08:50.438,10542.58,9123.591
2015-01-11 20:09:06.253,2558.262,4179.915
2015-01-11 20:09:22.537,3633.22,28381.51
2015-01-11 20:09:38.201,495.7618,3464.128
2015-01-11 20:09:54.039,9259.241,3465.027
2015-01-11 20:10:09.810,3773.148,1189.436
2015-01-11 20:10:25.657,34033.24,5149.614
2015-01-11 20:10:43.371,2513.303,7457.802
2015-01-11 20:10:59.043,48012.66,13047.56
2015-01-11 20:11:14.870,30028.53,4780.342
2015-01-11 20:11:30.818,5808.207,6705.962
2015-01-11 20:11:46.959,4441.394,3080.338
2015-01-11 20:12:02.811,1246.754,1.324764
2015-01-11 20:12:18.648,2034.399,145.3224
2015-01-11 20:12:34.716,3063.54,424.499
2015-01-11 20:12:50.401,1245.694,12.24157
2015-01-11 20:13:06.339,3048.559,112.9375
2015-01-11 20:13:22.013,17711.46,0
2015-01-11 20:13:37.801,5069.236,2174.625
2015-01-11 20:13:55.020,21588.58,669.2869
2015-01-11 20:14:10.841,27513.27,1052.75
2015-01-11 20:14:26.630,21465.85,768.5322
2015-01-11 20:14:42.369,40764.5,629.6212
2015-01-11 20:14:58.045,1523.275,0
2015-01-11 20:15:14.253,22002.45,5152.389
2015-01-11 20:15:30.044,3466.55,2037.046
2015-01-11 20:15:46.495,7726.026,689.0272
2015-01-11 20:16:02.729,25024.14,13581.74
2015-01-11 20:16:18.414,2839.336,932.0876
2015-01-11 20:16:35.012,13042.24,675.6613
2015-01-11 20:16:50.813,429.036,601.0452
2015-01-11 20:17:06.589,73506,2551.31
2015-01-11 20:17:22.460,42962.19,3041.418
2015-01-11 20:17:38.213,1356.113,3138.161
2015-01-11 20:17:54.003,68643.74,5106.924
2015-01-11 20:18:10.117,43596.49,966.1688
2015-01-11 20:18:25.800,8891.693,19.129
2015-01-11 20:18:41.595,764.8671,0
2015-01-11 20:18:57.454,104.6482,37.37978
2015-01-11 20:19:13.184,8940.964,1281.678
2015-01-11 20:20:18.582,6388.301,2846.822
2015-01-11 20:20:34.203,5668.572,1455.014
2015-01-11 20:20:50.353,11.59133,104.3963
2015-01-11 20:21:06.047,1318.078,6399.038
2015-01-11 20:21:22.107,1514.691,1589.146
2015-01-11 20:21:37.839,363.9985,33.86742
2015-01-11 20:21:54.327,1083.717,564.8576
2015-01-11 20:22:10.030,811.129,258.149
2015-01-11 20:22:25.869,1892.434,663.4257
2015-01-11 20:22:41.592,13204.21,2822.207
2015-01-11 20:22:57.696,7552.405,3857.126
2015-01-11 20:23:13.465,1080.056,714.3681
2015-01-11 20:23:29.194,14325.09,1975.837
2015-01-11 20:23:45.014,11523.67,391.8869
2015-01-11 20:24:00.842,5962.863,511.8001
2015-01-11 20:24:16.598,3340.396,1307.658
2015-01-11 20:24:32.904,2337.388,205.9403
2015-01-11 20:24:48.609,295.5114,310.9078
2015-01-11 20:25:04.430,426.1212,187.689
2015-01-11 20:25:20.163,40.5403,158.3474
2015-01-11 20:25:35.895,266.4332,17.84866
2015-01-11 20:25:51.723,2810.14,619.6993
2015-01-11 20:26:07.407,4405.087,0
2015-01-11 20:26:23.534,1660.396,263.1096
2015-01-11 20:26:39.266,10590.18,198.4749
2015-01-11 20:26:55.007,1298.718,15.24675
2015-01-11 20:27:10.839,2940.783,316.8285
2015-01-11 20:27:26.666,19339.85,2812.205
2015-01-11 20:27:42.489,9882.69,9001.49
2015-01-11 20:28:02.030,1637.248,1351.354
2015-01-11 20:28:17.883,4132.495,847.4739
2015-01-11 20:28:33.747,5842.263,8935.957
2015-01-11 20:28:50.103,1235.33,488.0424
2015-01-11 20:29:05.866,1861.913,2777.739
2015-01-11 20:29:21.650,2385.007,125.3626
2015-01-11 20:29:37.886,4981.922,411.2029
2015-01-11 20:29:53.640,15568.67,211.5634
2015-01-11 20:30:09.793,3689.623,1229.998
2015-01-11 20:30:25.743,2987.726,3157.154
2015-01-11 20:30:41.389,6623.385,4162.902
2015-01-11 20:30:57.380,218.6666,164.8254
2015-01-11 20:31:13.064,4729.062,1552.66
2015-01-11 20:31:28.839,4213.239,29.70471
2015-01-11 20:31:44.612,1187.871,242.7247
2015-01-11 20:32:00.710,21468.45,503.758
2015-01-11 20:32:16.764,3632.585,1121.289
