date,New England Patriots,Seattle Seahawks
2015-02-01 23:50:20.565,55.86592,0.5087789
2015-02-01 23:50:42.501,58.82353,1.020061
2015-02-01 23:50:58.209,57.80347,0.1763496
2015-02-01 23:51:13.995,57.80347,0.3322038
2015-02-01 23:51:30.106,57.26496,0.7432181
2015-02-01 23:51:45.818,57.14286,0.3246753
2015-02-01 23:52:01.733,56.17978,0.3138535
2015-02-01 23:52:17.506,55.86592,0.3103662
2015-02-01 23:52:33.296,55.75221,0.1966568
2015-02-01 23:52:49.058,48.18653,0.1096054
2015-02-01 23:53:05.289,48.54369,0.3571608
2015-02-01 23:53:21.476,48.97959,0.2616431
2015-02-01 23:53:37.306,48.71795,0.1742594
2015-02-01 23:53:53.240,48.71795,0.1742594
2015-02-01 23:54:09.247,48.97959,0.2616431
2015-02-01 23:54:25.327,48.97959,0.2616431
2015-02-01 23:54:41.665,48.71795,0.1742594
2015-02-01 23:54:57.536,48.71795,0.1742594
2015-02-01 23:55:13.437,48.71795,0.1742594
2015-02-01 23:55:29.744,48.54369,0.09008107
2015-02-01 23:55:46.459,48.71795,0.1742594
2015-02-01 23:56:02.754,48.71795,0.1742594
2015-02-01 23:56:18.876,47.91667,0.297619
2015-02-01 23:56:36.307,47.61905,0.2506266
2015-02-01 23:56:52.255,46.52406,0.2277679
2015-02-01 23:57:08.546,46.80851,0.5122143
2015-02-01 23:57:24.787,46.80851,0.5122143
2015-02-01 23:57:40.700,47.91667,1.108156
2015-02-01 23:57:56.466,47.91667,0.2726876
2015-02-01 23:58:12.332,47.91667,0.2726876
2015-02-01 23:58:28.721,47.91667,0.2726876
2015-02-01 23:58:44.573,48.45361,0.2670798
2015-02-01 23:59:00.356,48.45361,0.2670798
2015-02-01 23:59:16.138,48.97959,0.4359025
2015-02-01 23:59:31.917,48.97959,0.4359025
2015-02-01 23:59:47.712,48.97959,0.2616431
2015-02-02 00:00:03.767,49.01961,0.04001601
2015-02-02 00:00:19.472,49.01961,0.04001601
2015-02-02 00:00:35.911,48.97959,0.2616431
2015-02-02 00:00:52.741,48.71795,0.1742594
2015-02-02 00:01:08.913,48.71795,0.1742594
2015-02-02 00:01:24.707,50,0.4950495
2015-02-02 00:01:40.678,50,0.2512563
2015-02-02 00:01:56.767,50.25126,0.2512563
2015-02-02 00:02:12.487,52.08333,0.6270227
2015-02-02 00:02:29.086,51.92308,0.1096054
2015-02-02 00:02:44.960,53.19149,1.108156
2015-02-02 00:03:00.877,52.91005,0.07986423
2015-02-02 00:03:16.931,52.63158,0.2506266
2015-02-02 00:03:33.286,52.63158,0.2506266
2015-02-02 00:03:49.425,52.83019,0.1986097
2015-02-02 00:04:05.339,52.38095,0.02493144
2015-02-02 00:04:21.083,52.38095,0.02493144
2015-02-02 00:04:36.932,52.38095,0.02493144
2015-02-02 00:04:52.880,52.38095,0.02493144
2015-02-02 00:05:09.198,52.63158,0.2506266
2015-02-02 00:05:25.196,52.91005,0.07986423
2015-02-02 00:05:41.780,52.91005,0.07986423
2015-02-02 00:05:57.695,52.91005,0.5291005
2015-02-02 00:06:13.440,57.47126,1.915709
2015-02-02 00:06:29.338,56.49718,0.6312534
2015-02-02 00:06:45.388,54.64481,0.2969827
2015-02-02 00:07:01.209,54.05405,0.2906132
