date,Golden State,New Orleans
2014-12-14 23:25:35.451,926.9232,305.7305
2014-12-14 23:25:56.517,4535.971,0
2014-12-14 23:26:17.074,11534.91,0
2014-12-14 23:26:38.047,6364.182,0
2014-12-14 23:27:16.750,1077.703,0
2014-12-14 23:27:37.256,589.0253,16.23909
2014-12-14 23:27:57.826,0,0
2014-12-14 23:28:18.702,15655.83,12.1001
2014-12-14 23:28:39.558,24.74073,5.753659
2014-12-14 23:29:00.083,51.74355,0
2014-12-14 23:29:20.667,219.6371,6.937442
2014-12-14 23:29:41.666,2411.543,0
2014-12-14 23:30:02.306,7331.755,426.2232
2014-12-14 23:30:22.895,652.6929,25.41181
2014-12-14 23:30:43.832,3963.932,54.10611
2014-12-14 23:31:04.591,859.7799,15.0585
2014-12-14 23:31:25.505,1761.771,10.21333
2014-12-14 23:31:46.180,5316.875,0
2014-12-14 23:32:06.808,206.1084,0
2014-12-14 23:32:27.431,977.6777,214.7726
2014-12-14 23:32:48.319,1890.233,227.6656
2014-12-14 23:33:09.063,3434.793,5.351002
2014-12-14 23:33:29.927,858.3534,213.4452
2014-12-14 23:33:51.123,409.0003,0
2014-12-14 23:34:11.887,63.4867,0
2014-12-14 23:34:32.487,4372.286,0
2014-12-14 23:34:53.154,211.2019,0
2014-12-14 23:35:13.805,61.21896,23.01159
2014-12-14 23:35:34.254,6170.955,9.330327
2014-12-14 23:35:54.929,1357.045,0
2014-12-14 23:36:15.757,135.7405,0
2014-12-14 23:36:36.455,16.75497,12.11691
2014-12-14 23:36:57.124,9.202101,0
2014-12-14 23:37:17.696,2.683342,0
2014-12-14 23:37:38.542,47.51807,0
2014-12-14 23:37:59.327,1012.569,36.69001
2014-12-14 23:38:19.872,0,0
2014-12-14 23:38:40.467,0,0
2014-12-14 23:39:01.144,0,0
2014-12-14 23:39:21.751,2326.284,0
2014-12-14 23:39:42.381,1325.854,17.4508
2014-12-14 23:40:02.880,487.1807,243.605
2014-12-14 23:40:23.577,84.50812,13.77062
2014-12-14 23:40:44.156,269.3617,4.635622
2014-12-14 23:41:04.740,207.9491,50.83588
2014-12-14 23:41:25.544,1047.025,0
2014-12-14 23:41:46.171,1056.551,0
2014-12-14 23:42:06.825,47.23566,0
2014-12-14 23:42:29.532,280.6739,29.03978
2014-12-14 23:42:50.059,4506.172,0
2014-12-14 23:43:10.656,1315.122,24.58662
2014-12-14 23:43:31.244,459.85,0
2014-12-14 23:43:52.440,1546.404,0
2014-12-14 23:44:13.118,325.9715,0
2014-12-14 23:44:33.661,56.51607,5.841454
2014-12-14 23:44:54.409,0,0
2014-12-14 23:45:14.856,4949.062,0
2014-12-14 23:45:35.732,26.44205,0
2014-12-14 23:45:56.244,464.7456,0
2014-12-14 23:46:16.852,0,0
2014-12-14 23:46:37.747,64.46391,17.80295
2014-12-14 23:46:58.678,1081.887,4.930439
2014-12-14 23:47:28.757,0,0
2014-12-14 23:47:49.340,1344.077,0
2014-12-14 23:48:09.925,0,0
2014-12-14 23:48:30.509,12902.53,8.161765
2014-12-14 23:48:51.537,67.50765,0
2014-12-14 23:49:12.085,4348.454,0
2014-12-14 23:49:32.713,6325.07,0
2014-12-14 23:49:53.348,2607.815,0
2014-12-14 23:50:13.861,2318.477,0
2014-12-14 23:50:34.619,1707.66,0
2014-12-14 23:50:57.997,0,0
2014-12-14 23:51:18.580,1345.144,14.57487
2014-12-14 23:51:39.717,0,0
2014-12-14 23:52:00.645,201.3472,0
2014-12-14 23:52:21.282,502.8535,35.38233
2014-12-14 23:52:42.134,343.7992,5.754925
2014-12-14 23:53:04.379,4723.873,9.655859
2014-12-14 23:53:25.265,439.678,11.40491
2014-12-14 23:53:46.155,149.8152,8.61667
2014-12-14 23:54:07.638,27.92898,0
2014-12-14 23:54:28.315,18400.47,0
2014-12-14 23:54:49.150,318.479,5.270065
2014-12-14 23:55:10.701,0,0
2014-12-14 23:55:31.280,0,0
2014-12-14 23:55:53.071,275.3359,9.444021
2014-12-14 23:56:14.087,1072.12,0
2014-12-14 23:56:34.664,5917.373,49.5418
2014-12-14 23:56:55.260,187.2892,11.53625
2014-12-14 23:57:16.354,2272.219,0
2014-12-14 23:57:36.909,6617.922,0
2014-12-14 23:57:57.761,53.43372,5.754844
2014-12-14 23:58:18.313,1088.735,0
2014-12-14 23:58:38.858,12.90833,0
2014-12-14 23:58:59.499,106.9707,0
2014-12-14 23:59:20.244,63.80327,5.784521
2014-12-14 23:59:40.872,451.1856,0
2014-12-15 00:00:01.522,108.2615,29.25908
2014-12-15 00:00:22.974,16.38988,4.419115
2014-12-15 00:00:43.897,39.94673,11.356
2014-12-15 00:01:04.499,760.9536,33.58005
2014-12-15 00:01:25.116,8446.024,0
2014-12-15 00:01:45.775,47.28339,5.80877
2014-12-15 00:02:06.307,36.84882,0
2014-12-15 00:02:26.868,2841.462,34.66799
2014-12-15 00:02:47.493,37.61472,8.727313
2014-12-15 00:03:08.043,0,0
2014-12-15 00:03:28.705,3693.53,0
2014-12-15 00:03:49.316,290.5027,5.822281
2014-12-15 00:04:10.704,2836.427,33.32683
2014-12-15 00:04:31.453,2693.15,9.137655
2014-12-15 00:04:53.872,3268.034,0
2014-12-15 00:05:14.680,14255.83,14.41768
2014-12-15 00:05:35.280,6713.658,0
2014-12-15 00:05:55.835,6771.321,169.9099
2014-12-15 00:06:16.916,13623.36,19.38273
2014-12-15 00:06:37.600,1889.974,0
2014-12-15 00:06:58.099,505.2018,0
2014-12-15 00:07:19.189,3785.31,0
2014-12-15 00:07:39.751,2246.569,0
2014-12-15 00:08:13.250,177.7852,0
2014-12-15 00:08:34.045,692.4869,0
2014-12-15 00:08:55.007,811.2864,9.50279
2014-12-15 00:09:15.832,0,0
2014-12-15 00:09:36.875,0,9.038623
2014-12-15 00:09:58.140,1898.27,0
2014-12-15 00:10:18.971,378.5301,0
2014-12-15 00:10:39.711,0,29.30493
2014-12-15 00:11:00.336,1599.382,0
2014-12-15 00:11:20.862,4235.494,1.666206
2014-12-15 00:11:41.663,68.59097,0
2014-12-15 00:12:02.457,3286.124,0
2014-12-15 00:12:23.463,143.8188,14.91031
2014-12-15 00:12:44.173,25.81322,0
2014-12-15 00:13:04.668,3248.227,0
2014-12-15 00:13:25.812,0,0
2014-12-15 00:13:46.339,89.58875,5.845922
2014-12-15 00:14:07.156,121.8601,4.5539
2014-12-15 00:14:28.393,8.956336,0
2014-12-15 00:14:48.926,0,0
2014-12-15 00:15:09.547,0,0
2014-12-15 00:15:30.325,2011.628,0
2014-12-15 00:15:56.436,13.07476,0
2014-12-15 00:16:17.160,15.11285,0
2014-12-15 00:16:37.885,25.47685,0
2014-12-15 00:16:58.612,380.5225,0
2014-12-15 00:17:19.575,0,0
2014-12-15 00:17:40.063,109.8187,0
2014-12-15 00:18:00.736,2920.326,11.52237
2014-12-15 00:18:21.688,1396.217,2.89232
2014-12-15 00:18:42.625,1092.312,147.4471
2014-12-15 00:19:03.967,0,0
2014-12-15 00:19:24.759,641.1765,0
2014-12-15 00:19:45.322,6040.942,0
2014-12-15 00:20:05.928,13.83075,0
2014-12-15 00:20:26.500,9.245845,0
2014-12-15 00:20:47.132,0,0
2014-12-15 00:21:07.736,0,0
2014-12-15 00:21:28.351,0,0
2014-12-15 00:21:49.191,3247.653,0
2014-12-15 00:22:09.701,153.0548,0
2014-12-15 00:22:30.372,460.14,0
2014-12-15 00:22:51.129,0,0
2014-12-15 00:23:12.193,12.04905,0
2014-12-15 00:23:32.964,0,0
2014-12-15 00:23:53.929,3287.136,0
2014-12-15 00:24:14.595,5071.287,0
2014-12-15 00:24:35.976,1596.531,0
2014-12-15 00:24:56.977,0,0
2014-12-15 00:25:17.739,446.0919,63.54989
2014-12-15 00:25:39.096,405.2748,0
2014-12-15 00:25:59.859,739.0408,0
2014-12-15 00:26:20.673,4795.996,0
2014-12-15 00:26:42.290,3530.406,0
2014-12-15 00:27:02.925,368.7407,0
2014-12-15 00:27:23.601,1501.853,0
2014-12-15 00:27:44.111,4259.657,0.3510369
2014-12-15 00:28:04.735,1518.606,87.27623
2014-12-15 00:28:49.370,3058.197,20.16394
2014-12-15 00:29:10.765,0,0
2014-12-15 00:29:31.307,227.6767,0
2014-12-15 00:29:52.055,0,0
2014-12-15 00:30:12.862,494.437,0
2014-12-15 00:30:33.509,0,0
2014-12-15 00:30:54.084,911.0324,0.8456817
2014-12-15 00:31:14.699,208.6766,0
2014-12-15 00:31:35.287,1639.54,148.2543
2014-12-15 00:31:56.517,0,0
2014-12-15 00:32:17.372,14.64383,0
2014-12-15 00:32:38.300,1808.494,0
2014-12-15 00:32:58.922,0,0
2014-12-15 00:33:19.470,104.5358,0
2014-12-15 00:33:40.352,0,0
2014-12-15 00:34:00.915,101.7471,0
2014-12-15 00:34:21.475,3502.034,0
2014-12-15 00:34:42.682,0,0
2014-12-15 00:35:03.339,5979.66,115.0773
2014-12-15 00:35:23.887,133.7944,76.2704
2014-12-15 00:35:44.558,40.60708,0
2014-12-15 00:36:05.108,212.1443,0
2014-12-15 00:36:25.698,1003.753,0
2014-12-15 00:36:46.646,13.60488,0
2014-12-15 00:37:07.444,9.116354,0
2014-12-15 00:37:28.659,112.0537,0
2014-12-15 00:37:50.063,51.97094,1.794035
2014-12-15 00:38:10.677,232.9983,0.9605176
2014-12-15 00:38:31.619,549.5506,0
2014-12-15 00:38:57.273,1798.045,0
2014-12-15 00:39:18.041,1046.397,5.778167
2014-12-15 00:39:39.200,3297.8,5.671293
2014-12-15 00:39:59.728,15230.95,295.1568
2014-12-15 00:40:20.431,3285.422,8.781297
2014-12-15 00:40:41.292,20655.27,188.4149
2014-12-15 00:41:01.946,1481.832,0.5810193
2014-12-15 00:41:22.975,12236.67,142.6545
2014-12-15 00:41:43.638,2660.561,6.881963
2014-12-15 00:42:04.315,895.7977,11.57796
2014-12-15 00:42:26.143,972.6493,0
2014-12-15 00:42:47.252,5934.017,0
2014-12-15 00:43:07.909,15787.25,1538.351
2014-12-15 00:43:28.736,4088.645,373.6985
2014-12-15 00:43:50.506,16382.28,603.2835
2014-12-15 00:44:11.194,7141.076,64.35753
2014-12-15 00:44:31.782,2433.256,0
2014-12-15 00:44:52.573,647.492,12.55389
2014-12-15 00:45:18.193,2174.252,0
2014-12-15 00:45:38.685,15325.26,20.93439
2014-12-15 00:45:59.792,8742.087,0
2014-12-15 00:46:20.315,2378.34,0
2014-12-15 00:46:40.889,2408.855,0
2014-12-15 00:47:02.237,2557.621,8.937819
2014-12-15 00:47:22.921,9055.656,0
2014-12-15 00:47:43.747,490.2064,0
2014-12-15 00:48:04.300,2903.622,1214.453
2014-12-15 00:48:24.922,5786.61,761.71
2014-12-15 00:49:01.524,6192.547,3125.444
2014-12-15 00:49:22.314,8654.793,584.9959
2014-12-15 00:49:42.895,26319.26,961.0512
2014-12-15 00:50:03.776,14421.25,28.73417
2014-12-15 00:50:24.289,9744.872,25.76979
2014-12-15 00:50:45.166,3460.647,622.6142
2014-12-15 00:51:06.128,13634.57,75.42068
2014-12-15 00:51:26.762,395.737,441.8854
2014-12-15 00:51:47.348,26159.22,333.1345
2014-12-15 00:52:08.205,1060.669,194.758
2014-12-15 00:52:28.728,16600.96,58.47035
2014-12-15 00:52:49.305,2611.224,0
2014-12-15 00:53:10.393,16315.5,427.6406
2014-12-15 00:53:30.917,123.5122,0
2014-12-15 00:53:51.477,2142.703,115.7997
2014-12-15 00:54:13.970,966.7484,54.89675
2014-12-15 00:54:34.514,1474.201,200.7579
2014-12-15 00:54:55.472,4716.612,0
2014-12-15 00:55:16.122,64.67603,0
2014-12-15 00:55:36.815,5607.751,1799.527
2014-12-15 00:55:57.601,5225.544,851.6943
2014-12-15 00:56:18.393,2262.39,617.6056
2014-12-15 00:56:39.177,37.644,8.660431
2014-12-15 00:56:59.778,127.1879,0
2014-12-15 00:57:20.604,1431.04,89.02223
2014-12-15 00:57:41.245,3085.185,1500.952
2014-12-15 00:58:02.032,2323.07,665.8332
2014-12-15 00:58:22.785,3947.355,273.5224
2014-12-15 00:58:43.448,2309.567,951.1281
2014-12-15 00:59:04.500,1415.868,0
2014-12-15 00:59:25.509,1872.545,0
2014-12-15 00:59:46.478,1812.446,0
2014-12-15 01:00:07.345,2124.469,82.20579
2014-12-15 01:00:28.091,212.9718,0
2014-12-15 01:00:48.898,-40.11093,-2.595244
2014-12-15 01:01:09.677,955.5165,34.6505
2014-12-15 01:01:30.508,1718.143,100.5555
2014-12-15 01:01:51.148,12812.44,146.7689
2014-12-15 01:02:11.732,4.693119,1011.527
2014-12-15 01:02:32.308,12435.66,2500.813
2014-12-15 01:02:52.885,3034.18,805.2871
2014-12-15 01:03:13.570,4686.995,21591.95
2014-12-15 01:03:34.108,2024.439,4577.554
2014-12-15 01:03:54.738,4017.032,672.0163
2014-12-15 01:04:15.505,6349.218,218.1385
2014-12-15 01:04:36.345,2497.464,647.4992
2014-12-15 01:04:57.760,1388.622,2368.479
2014-12-15 01:05:18.761,1638.947,2856.1
2014-12-15 01:05:39.343,1008.015,7905.507
2014-12-15 01:05:59.923,9814.006,13551.77
2014-12-15 01:06:20.995,629.899,18872.11
2014-12-15 01:06:41.521,3784.207,5293.756
2014-12-15 01:07:02.080,3991.712,14056.56
2014-12-15 01:07:23.831,2161.691,1294.477
2014-12-15 01:07:44.474,6340.522,18476.88
2014-12-15 01:08:05.211,2383.848,26517.07
2014-12-15 01:08:25.758,1646.093,13407.29
2014-12-15 01:08:46.474,279.1817,897.1234
2014-12-15 01:09:19.016,711.2659,1908.417
2014-12-15 01:09:40.858,1631.932,3669.539
2014-12-15 01:10:01.698,1923.693,14007.32
2014-12-15 01:10:22.312,703.1027,12017.13
2014-12-15 01:10:42.858,475.1558,6321.17
2014-12-15 01:11:03.539,744.4047,9108.76
2014-12-15 01:11:25.027,2984.512,19452.77
2014-12-15 01:11:46.118,1224.927,10263.15
2014-12-15 01:12:06.912,3511.678,41237.74
2014-12-15 01:12:27.971,297.2787,4966.013
2014-12-15 01:12:48.488,2142.345,14275.18
2014-12-15 01:13:09.117,77.62907,32537.4
2014-12-15 01:13:29.671,787.8808,6120.336
2014-12-15 01:13:50.321,1644.112,10332.52
2014-12-15 01:14:10.880,1654.381,10912.22
2014-12-15 01:14:32.200,0,1483.609
2014-12-15 01:14:53.311,115.9904,4482.897
2014-12-15 01:15:14.402,544.7658,3415.952
2014-12-15 01:15:35.075,5210.066,19217.57
2014-12-15 01:15:56.284,4759.986,17845.59
2014-12-15 01:16:17.616,11987.99,23714.47
2014-12-15 01:16:38.188,1823.735,3159.139
2014-12-15 01:16:58.981,227.9842,9911.007
2014-12-15 01:17:19.563,87.28168,445.5331
2014-12-15 01:17:40.227,18.43792,4756.723
2014-12-15 01:18:01.136,704.831,2730.252
2014-12-15 01:18:21.760,171.2383,22389.86
2014-12-15 01:18:42.371,876.8279,2304.158
2014-12-15 01:19:03.082,6381.205,4602.626
2014-12-15 01:19:23.809,9335.671,907.1611
2014-12-15 01:19:46.305,1367.308,484.219
2014-12-15 01:20:06.932,941.7638,2856.561
2014-12-15 01:20:27.635,407.0808,1277.67
2014-12-15 01:20:48.387,360.2171,8096.485
2014-12-15 01:21:09.015,0,640.5734
2014-12-15 01:21:29.907,1407.719,2533.384
2014-12-15 01:21:50.798,1615.464,7665.219
2014-12-15 01:22:16.360,3134.604,10831.51
2014-12-15 01:22:38.040,276.7556,7422.142
2014-12-15 01:22:58.744,162.0515,4107.565
2014-12-15 01:23:19.319,895.5546,8782.495
2014-12-15 01:23:39.956,558.2418,1845.126
2014-12-15 01:24:00.539,2915.964,5543.2
2014-12-15 01:24:21.144,201.8567,2047.978
2014-12-15 01:24:41.712,208.8074,1738.691
2014-12-15 01:25:02.295,1035.172,7921.636
2014-12-15 01:25:22.981,2187.094,1683.096
2014-12-15 01:25:43.890,827.5454,3097.886
2014-12-15 01:26:04.889,82.17517,426.7051
2014-12-15 01:26:25.684,99.91753,196.8344
2014-12-15 01:26:46.360,9003.383,1303.833
2014-12-15 01:27:07.176,1564.372,1192.476
2014-12-15 01:27:27.700,65.36672,12410.59
2014-12-15 01:27:48.414,285.8051,9179.248
2014-12-15 01:28:08.945,4223.635,28624.43
2014-12-15 01:28:30.023,1762.556,4063.641
2014-12-15 01:28:50.880,252.0318,141.4784
2014-12-15 01:29:11.463,3794.412,146.0443
2014-12-15 01:29:32.073,6394.645,123.2606
2014-12-15 01:30:07.827,2863.538,15.79136
2014-12-15 01:30:28.708,7449.601,2339.869
2014-12-15 01:30:49.420,2315.086,1418.908
2014-12-15 01:31:10.231,2242.504,340.0485
2014-12-15 01:31:31.116,1946.157,798.9639
2014-12-15 01:31:51.668,1250.144,246.5488
2014-12-15 01:32:12.392,1156.059,276.435
2014-12-15 01:32:32.941,2839.455,30.5123
2014-12-15 01:32:53.507,201.0998,11.81567
2014-12-15 01:33:14.491,3088.302,161.0012
2014-12-15 01:33:35.120,8005.428,505.5729
2014-12-15 01:33:55.787,2795.555,112.9916
2014-12-15 01:34:16.328,18638.82,113.5662
2014-12-15 01:34:36.996,12951.97,149.244
2014-12-15 01:34:57.682,22757.75,16.06907
2014-12-15 01:35:18.335,43547.71,813.0522
2014-12-15 01:35:39.092,15524.47,0
2014-12-15 01:36:04.887,6275.677,68.08342
2014-12-15 01:36:25.469,8289.21,36.78989
2014-12-15 01:36:46.166,8363.454,0
2014-12-15 01:37:06.780,4898.022,11.26377
2014-12-15 01:37:27.410,3020.74,20.70832
2014-12-15 01:37:48.004,4741.8,0
2014-12-15 01:38:08.619,6226.055,14.23188
2014-12-15 01:38:29.582,27587.47,0
2014-12-15 01:38:50.644,22541.6,0
2014-12-15 01:39:11.633,8035.031,0
2014-12-15 01:39:32.420,36257.53,5.773028
2014-12-15 01:39:53.789,9758.957,0
2014-12-15 01:40:14.793,1183.594,5.255976
2014-12-15 01:40:35.336,130.471,59.49617
2014-12-15 01:40:55.992,302.4395,105.7609
2014-12-15 01:41:16.482,429.1034,101.7269
2014-12-15 01:41:37.143,0,0
2014-12-15 01:41:57.717,34691.92,0
2014-12-15 01:42:23.294,2357.874,0.4926313
2014-12-15 01:42:43.879,12820.91,0
2014-12-15 01:43:04.496,10594.35,0
2014-12-15 01:43:25.112,2945.096,0
2014-12-15 01:43:45.690,21993.62,0
2014-12-15 01:44:06.369,1245.172,0
2014-12-15 01:44:26.903,231.6253,0
2014-12-15 01:44:47.515,501.7251,0
2014-12-15 01:45:08.135,0,0
2014-12-15 01:45:28.704,577.6273,5.83403
2014-12-15 01:45:49.363,0,0
2014-12-15 01:46:09.950,0,0
2014-12-15 01:46:30.544,312.259,29.65848
2014-12-15 01:46:51.204,67.81397,0
2014-12-15 01:47:11.836,230.488,9.218359
2014-12-15 01:47:32.481,700.6636,0
2014-12-15 01:47:53.088,134.3112,0
2014-12-15 01:48:13.683,182.374,0
2014-12-15 01:48:34.343,0,0
2014-12-15 01:49:00.245,0,11.79072
2014-12-15 01:49:21.155,0,0
