date,Houston,Oklahoma City
2015-01-16 02:26:01.537,0,0
2015-01-16 02:26:17.582,34.36602,0
2015-01-16 02:26:33.566,3990.195,77.58993
2015-01-16 02:26:49.760,0,0
2015-01-16 02:27:05.666,773.2074,1922.004
2015-01-16 02:27:21.748,0,0
2015-01-16 02:27:37.741,0,0
2015-01-16 02:27:53.930,29.7248,97.62483
2015-01-16 02:28:09.912,2888.183,0
2015-01-16 02:28:25.922,0,229.5058
2015-01-16 02:28:41.929,23.01441,24.66365
2015-01-16 02:28:57.816,7200.681,323.6626
2015-01-16 02:29:14.018,169.3842,73.39734
2015-01-16 02:29:29.728,227.7346,75.73331
2015-01-16 02:29:45.590,55.60536,24.47392
2015-01-16 02:30:01.432,2323.241,0
2015-01-16 02:30:17.318,1183.505,229.933
2015-01-16 02:30:33.116,3770.294,0
2015-01-16 02:30:49.338,0,0
2015-01-16 02:31:05.308,0,0
2015-01-16 02:31:21.374,0,0
2015-01-16 02:31:37.298,8739.167,6.292294
2015-01-16 02:31:53.308,11.46816,0
2015-01-16 02:32:09.460,4548.688,0
2015-01-16 02:32:26.090,271.4613,0
2015-01-16 02:32:42.015,63.03109,21.6634
2015-01-16 02:32:58.008,0,0
2015-01-16 02:33:14.726,192.4374,1.399675
2015-01-16 02:33:30.829,36.85184,1680.951
2015-01-16 02:33:46.783,1152.675,0
2015-01-16 02:34:02.585,2116.674,829.4606
2015-01-16 02:34:18.519,0,0
2015-01-16 02:34:34.848,0,0
2015-01-16 02:34:55.827,0,0
2015-01-16 02:35:11.834,1119.562,0
2015-01-16 02:35:27.805,61.83658,0
2015-01-16 02:35:43.537,0,0
2015-01-16 02:35:59.821,128.256,45.28201
2015-01-16 02:36:15.406,11.85783,0
2015-01-16 02:36:31.193,34.0924,45.19048
2015-01-16 02:36:47.187,178.8973,0
2015-01-16 02:37:02.885,0.688011,0
2015-01-16 02:37:18.626,118.5395,66.28302
2015-01-16 02:37:34.526,50.26578,0
2015-01-16 02:37:50.536,0,0
2015-01-16 02:38:07.251,0,0
2015-01-16 02:38:23.216,160.365,334.861
2015-01-16 02:38:38.941,0,0
2015-01-16 02:38:54.673,0,0
2015-01-16 02:39:10.512,199.3259,0
2015-01-16 02:39:26.748,297.3739,100.2209
2015-01-16 02:39:42.852,12308.45,1219.816
2015-01-16 02:39:58.621,1127.651,228.2925
2015-01-16 02:40:14.351,34090.79,0
2015-01-16 02:40:30.338,1525.115,0
2015-01-16 02:40:46.178,4746.667,374.2105
2015-01-16 02:41:02.296,964.0854,11.39079
2015-01-16 02:41:18.350,1417.239,12.2962
2015-01-16 02:41:34.127,78.34133,0
2015-01-16 02:41:49.828,174.6791,59.11806
2015-01-16 02:42:06.344,524.5516,139.212
2015-01-16 02:42:22.190,28892.45,0
2015-01-16 02:42:37.884,1437.733,162.0928
2015-01-16 02:42:53.871,654.7885,238.0162
2015-01-16 02:43:09.746,3500.153,191.1731
2015-01-16 02:43:25.765,133.7499,0
2015-01-16 02:43:41.532,26869.2,20.13173
2015-01-16 02:43:57.374,249.8934,0
2015-01-16 02:44:13.464,20.24833,0
2015-01-16 02:44:29.328,231.8849,77.68578
2015-01-16 02:44:45.188,3998.967,87.12403
2015-01-16 02:45:00.860,7599.26,86.14118
2015-01-16 02:45:16.659,4181.654,37.06493
2015-01-16 02:45:32.664,8217.458,440.0288
2015-01-16 02:45:49.080,7445.528,1537.278
2015-01-16 02:46:05.148,13031.84,0.6721426
2015-01-16 02:46:20.846,13591.73,58.59462
2015-01-16 02:46:36.875,5115.997,28.41139
2015-01-16 02:46:52.730,14473.26,28.98829
2015-01-16 02:47:09.039,601.2025,0
2015-01-16 02:47:25.393,21450.37,19.70163
2015-01-16 02:47:41.128,2976.369,73.02219
2015-01-16 02:47:56.892,6346.883,145.8104
2015-01-16 02:48:12.856,2622.947,216.3019
2015-01-16 02:48:28.814,29931.31,0
2015-01-16 02:48:44.666,2278.152,0
2015-01-16 02:49:00.494,34763.87,23.61687
2015-01-16 02:49:16.672,14624.62,1444.745
2015-01-16 02:49:32.521,2001.706,0
2015-01-16 02:49:48.282,53010.87,72.82508
2015-01-16 02:50:04.549,28127.94,91.25513
2015-01-16 02:50:20.410,14127.99,0
2015-01-16 02:50:36.233,3357.696,29.04634
