date,Jo-Wilfried Tsonga,Stanislas Wawrinka
2014-11-21 14:19:57.042,40.50925,59.49339
2014-11-21 14:20:12.916,40.50092,59.73614
2014-11-21 14:20:28.621,40.52652,59.52831
2014-11-21 14:20:44.391,40.66041,59.33139
2014-11-21 14:21:00.185,40.81358,59.52381
2014-11-21 14:21:16.060,40.76807,59.41195
2014-11-21 14:21:31.819,40.32735,59.54929
2014-11-21 14:21:47.611,40.4072,59.65815
2014-11-21 14:22:03.391,40.32258,59.77908
2014-11-21 14:22:19.242,40.30954,59.90349
2014-11-21 14:22:35.000,39.82602,59.72196
2014-11-21 14:22:51.101,40.31008,61.33477
2014-11-21 14:23:07.236,24.59983,67.01838
2014-11-21 14:23:23.032,35.5093,63.02978
2014-11-21 14:23:39.331,35.55253,65.08053
2014-11-21 14:23:55.050,35.21127,64.88439
2014-11-21 14:24:11.287,35.97122,64.32767
2014-11-21 14:24:27.377,35.60505,64.67855
2014-11-21 14:24:43.304,35.28727,64.86359
2014-11-21 14:24:59.093,35.26978,64.94145
2014-11-21 14:25:14.826,34.98401,65.06055
2014-11-21 14:25:30.781,34.98412,65.84056
2014-11-21 14:25:46.615,36.50628,63.54828
2014-11-21 14:26:02.536,36.91657,62.23893
2014-11-21 14:26:18.198,38.14981,61.97454
2014-11-21 14:26:34.063,38.02281,62.20699
2014-11-21 14:26:49.863,38.46154,61.02916
2014-11-21 14:27:05.775,38.773,61.11027
2014-11-21 14:27:21.688,38.61238,62.02339
2014-11-21 14:27:37.432,38.61238,61.50935
2014-11-21 14:27:53.209,39.55034,60.67505
2014-11-21 14:28:09.460,38.75969,61.29367
2014-11-21 14:28:31.423,40.32258,59.84775
2014-11-21 14:28:47.182,42.03338,58.17023
2014-11-21 14:29:02.993,44.43551,57.18114
2014-11-21 14:29:18.869,45.96369,53.84723
2014-11-21 14:29:34.795,47.16981,52.90893
2014-11-21 14:29:50.853,47.80103,52.33952
2014-11-21 14:30:06.641,44.94859,54.48891
2014-11-21 14:30:22.458,45.04095,54.68853
2014-11-21 14:30:38.227,37.8885,57.79472
2014-11-21 14:30:54.130,41.28822,58.90366
2014-11-21 14:31:09.845,41.28822,58.98614
2014-11-21 14:31:25.973,38.98494,60.92872
