date,Boston,New Orleans
2015-01-13 02:33:18.594,397.0315,220.6954
2015-01-13 02:33:34.560,1322.205,239.27
2015-01-13 02:33:50.223,0,1.187543
2015-01-13 02:34:06.010,217.0463,1145.888
2015-01-13 02:34:21.828,74.15501,861.6395
2015-01-13 02:34:41.268,510.4959,2783.499
2015-01-13 02:34:59.218,0,26.10649
2015-01-13 02:35:15.094,438.3879,2012.352
2015-01-13 02:35:31.297,1118.444,3042.346
2015-01-13 02:35:47.101,10.17457,1002.12
2015-01-13 02:36:02.830,1509.889,6502.152
2015-01-13 02:36:18.615,2531.809,4989.689
2015-01-13 02:36:34.449,345.9325,1987.113
2015-01-13 02:36:50.230,0,4268.322
2015-01-13 02:37:05.985,0,3161.198
2015-01-13 02:37:22.346,1956.67,1343.588
2015-01-13 02:37:38.018,7912.751,96.86348
2015-01-13 02:37:53.855,2753.015,90.1305
2015-01-13 02:38:09.589,3080.053,80.69274
2015-01-13 02:38:25.417,1531.971,10.3865
2015-01-13 02:38:41.812,246.7312,17.30998
2015-01-13 02:38:57.796,95.30802,69.59475
2015-01-13 02:39:13.630,1243.434,1249.194
2015-01-13 02:39:29.438,11053.83,910.456
2015-01-13 02:39:48.619,1808.785,276.7418
2015-01-13 02:40:04.658,367.5953,14.59008
2015-01-13 02:40:20.398,328.8838,38.80432
2015-01-13 02:40:36.269,1894.191,118.0254
2015-01-13 02:40:51.975,272.034,11.30769
2015-01-13 02:41:08.052,56.24207,25.00477
2015-01-13 02:41:23.812,103.5591,59.3942
2015-01-13 02:41:39.648,537.3864,47.73737
2015-01-13 02:41:55.489,369.6462,42.65003
2015-01-13 02:42:11.231,1374.35,163.5042
2015-01-13 02:42:27.028,7989.234,0.4558049
2015-01-13 02:42:43.176,240.5816,86.27497
2015-01-13 02:42:58.863,848.2127,1.262221
2015-01-13 02:43:14.831,0,0
2015-01-13 02:43:31.007,655.2501,0
2015-01-13 02:43:47.505,371.2815,187.9865
2015-01-13 02:44:03.556,3518.266,443.1943
2015-01-13 02:44:19.224,1963.373,0
2015-01-13 02:44:34.987,40.99326,25.00703
2015-01-13 02:44:54.624,2549.883,12.49733
2015-01-13 02:45:10.443,505.2299,0
2015-01-13 02:45:26.270,5859.021,0
2015-01-13 02:45:42.047,499.953,321.0561
2015-01-13 02:45:57.828,1454.013,20.37892
2015-01-13 02:46:13.639,348.9182,30.12953
2015-01-13 02:46:29.464,245.6616,26.5037
2015-01-13 02:46:45.220,161.9109,0
2015-01-13 02:47:01.021,2061.81,26.58195
2015-01-13 02:47:16.876,9286.921,0
2015-01-13 02:47:32.595,2871.072,0
2015-01-13 02:47:48.421,7047.883,100.5427
2015-01-13 02:48:04.232,5899.586,7.589552
2015-01-13 02:48:19.996,15733.25,22.34302
2015-01-13 02:48:35.813,12386.23,65.74014
2015-01-13 02:48:52.081,474.076,0
2015-01-13 02:49:07.841,10595.97,0
2015-01-13 02:49:23.725,4522.063,41.39949
2015-01-13 02:49:41.795,1211.441,42.07037
2015-01-13 02:50:00.624,25043.3,1410.314
2015-01-13 02:50:16.465,4594.949,373.5186
2015-01-13 02:50:32.704,11796.8,3425.242
2015-01-13 02:50:48.433,1074.536,285.981
2015-01-13 02:51:04.224,1049.785,2480.819
2015-01-13 02:51:20.018,2824.151,487.7558
2015-01-13 02:51:36.232,7963.06,10.87915
2015-01-13 02:51:51.998,2578.494,0.4186299
2015-01-13 02:52:07.969,7227.127,0
2015-01-13 02:52:23.646,33215.75,0.3827105
2015-01-13 02:52:39.397,12589.69,0
2015-01-13 02:52:56.341,720.234,14.12848
2015-01-13 02:53:12.050,35035.92,0
2015-01-13 02:53:28.033,2192.43,0
2015-01-13 02:53:43.806,9220.542,14.30326
2015-01-13 02:54:00.004,0,19.96539
2015-01-13 02:54:15.870,0,0
2015-01-13 02:54:32.115,0,0
2015-01-13 02:54:48.073,0,0
2015-01-13 02:55:07.755,0,0
2015-01-13 02:55:23.407,0,0
