date,Boston,New Orleans
2015-01-13 01:14:44.190,34.49006,65.36844
2015-01-13 01:15:00.011,34.49006,65.36844
2015-01-13 01:15:16.867,34.72222,65.35948
2015-01-13 01:15:32.580,33.33333,66.6648
2015-01-13 01:15:48.691,33.20071,66.29813
2015-01-13 01:16:04.444,34.80278,64.92884
2015-01-13 01:16:20.225,34.80278,62.39039
2015-01-13 01:16:35.976,34.80278,64.51613
2015-01-13 01:16:51.987,34.80278,63.43092
2015-01-13 01:17:07.812,36.23188,63.3696
2015-01-13 01:17:23.938,37.07423,62.8438
2015-01-13 01:17:39.584,36.94074,63.24186
2015-01-13 01:17:57.643,37.87879,61.82487
2015-01-13 01:18:13.402,37.87879,61.43507
2015-01-13 01:18:29.190,38.16794,61.53495
2015-01-13 01:18:45.059,38.75969,61.34969
2015-01-13 01:19:01.000,38.75969,60.97561
2015-01-13 01:19:18.789,38.75969,61.34969
2015-01-13 01:19:34.596,38.75969,60.97561
2015-01-13 01:19:50.397,38.75969,61.34969
2015-01-13 01:20:06.235,38.75969,60.97561
2015-01-13 01:20:22.970,38.75969,60.97561
2015-01-13 01:20:38.597,38.75969,60.97561
2015-01-13 01:20:54.383,39.68254,60.23476
2015-01-13 01:21:10.246,41.051,59.05914
2015-01-13 01:21:26.011,40.95935,59.11095
2015-01-13 01:21:41.812,40.95935,59.84175
2015-01-13 01:21:57.929,38.75969,60.00428
2015-01-13 01:22:13.666,38.46154,61.03607
2015-01-13 01:22:29.388,38.64937,61.39762
2015-01-13 01:22:45.197,38.64937,61.39762
2015-01-13 01:23:03.600,38.64937,66.97245
2015-01-13 01:23:19.403,38.64937,66.97245
2015-01-13 01:23:35.226,37.87879,62.1118
2015-01-13 01:23:51.236,38.75969,61.71294
2015-01-13 01:24:06.997,38.75969,64.51613
2015-01-13 01:24:22.824,38.75969,64.44705
2015-01-13 01:24:38.689,33.33333,66.39867
2015-01-13 01:24:54.394,33.33333,66.93653
2015-01-13 01:25:10.198,32.97542,66.91651
2015-01-13 01:25:27.085,32.97542,64.10256
2015-01-13 01:25:42.817,32.97542,63.97265
2015-01-13 01:25:59.257,36.23188,63.29423
2015-01-13 01:26:14.988,36.23188,63.69427
2015-01-13 01:26:31.042,36.23188,63.75216
2015-01-13 01:26:46.843,35.71429,64.09944
2015-01-13 01:27:02.623,35.71429,64.10225
2015-01-13 01:27:18.731,35.71429,64.10225
2015-01-13 01:27:34.481,35.71429,64.10225
2015-01-13 01:27:54.312,35.71429,64.51613
2015-01-13 01:28:12.181,35.71429,64.51613
2015-01-13 01:28:28.249,35.71429,65.35948
2015-01-13 01:28:43.975,35.71429,65.35948
2015-01-13 01:28:59.629,34.72222,65.35948
2015-01-13 01:29:15.405,34.72222,65.35948
2015-01-13 01:29:32.072,33.33333,66.23768
2015-01-13 01:29:47.817,36.4178,64.81871
2015-01-13 01:30:03.619,35.15189,66.74427
2015-01-13 01:30:19.411,34.00262,64.59014
2015-01-13 01:30:35.268,35.31743,65.79478
2015-01-13 01:30:51.332,36.63436,63.20619
2015-01-13 01:31:06.995,36.63436,64.16601
2015-01-13 01:31:22.789,36.63436,63.75433
2015-01-13 01:31:38.733,36.63436,67.11409
2015-01-13 01:31:54.381,33.33333,66.96881
2015-01-13 01:32:10.019,28.70373,68.86539
2015-01-13 01:32:26.325,28.70373,71.71326
2015-01-13 01:32:42.082,28.70373,72.41057
2015-01-13 01:32:57.793,28.70373,72.8195
2015-01-13 01:33:19.201,28.70373,70.89526
2015-01-13 01:33:35.257,28.70373,69.97338
2015-01-13 01:33:51.027,28.70373,69.97338
2015-01-13 01:34:06.957,28.70373,65.78947
2015-01-13 01:34:22.601,28.70373,64.93506
2015-01-13 01:34:38.462,28.70373,64.57521
2015-01-13 01:34:54.274,28.70373,64.62088
2015-01-13 01:35:09.977,28.70373,64.62088
2015-01-13 01:35:25.736,28.70373,64.93506
2015-01-13 01:35:41.393,28.70373,64.51613
2015-01-13 01:35:57.307,28.70373,64.51613
2015-01-13 01:36:13.009,28.70373,64.51613
2015-01-13 01:36:28.844,28.70373,64.51613
2015-01-13 01:36:44.628,35.71429,64.20594
2015-01-13 01:37:00.466,35.71429,63.69427
2015-01-13 01:37:16.222,35.71429,63.69427
2015-01-13 01:37:32.340,35.71429,63.69427
2015-01-13 01:37:48.214,35.71429,63.69427
2015-01-13 01:38:04.084,35.71429,63.32217
2015-01-13 01:38:24.528,36.23188,63.76859
2015-01-13 01:38:40.664,36.23188,63.29114
2015-01-13 01:38:56.398,36.49635,63.29114
2015-01-13 01:39:12.228,36.49635,63.29114
2015-01-13 01:39:30.624,36.49635,63.29114
2015-01-13 01:39:46.402,36.49635,63.29114
2015-01-13 01:40:02.251,36.26316,63.64659
2015-01-13 01:40:17.996,36.23188,63.69427
2015-01-13 01:40:33.872,35.71429,64.10256
2015-01-13 01:40:49.664,35.71429,64.10256
2015-01-13 01:41:05.401,36.21269,64.10256
2015-01-13 01:41:21.199,35.97122,64.10256
2015-01-13 01:41:37.057,35.97989,63.69427
2015-01-13 01:41:52.800,35.71468,63.69427
2015-01-13 01:42:08.952,35.71468,63.69427
