date,England,France,Ireland,Italy,Scotland,Wales
2015-02-17 17:35:37.596,53.19149,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 17:40:40.152,53.19149,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 17:45:46.055,53.19149,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 17:50:50.111,53.19149,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 17:55:54.421,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:00:55.955,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:05:56.592,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:11:04.930,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:16:05.700,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:21:07.440,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:26:09.334,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:31:10.143,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:36:10.931,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:41:11.912,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:46:12.887,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:51:13.903,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 18:56:15.025,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:01:15.935,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:06:16.702,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:11:17.493,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:16:18.421,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:21:19.188,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:26:20.123,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:31:20.964,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:36:21.654,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:41:22.566,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:46:23.603,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:51:24.680,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 19:56:25.429,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:01:26.472,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:06:28.812,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:11:29.559,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:16:30.453,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:21:31.571,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:26:32.350,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:31:33.096,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:36:33.860,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:41:34.935,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:46:40.104,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:51:41.036,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 20:56:41.833,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:01:42.647,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:06:44.208,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:11:45.112,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:16:46.105,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:21:46.979,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:26:48.505,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:31:49.645,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:36:50.574,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:41:51.201,53.33333,3.636364,37.17472,0,0.2173913,5.882353
2015-02-17 21:46:51.816,53.33333,3.636364,37.17472,0,0.2173913,5.882353
