date,Denver Broncos,Indianapolis Colts
2015-01-11 22:38:58.719,55.7098,43.99747
2015-01-11 22:39:14.941,54.93711,44.16621
2015-01-11 22:39:30.660,54.64481,45.18965
2015-01-11 22:39:47.125,55.82865,44.50708
2015-01-11 22:40:02.863,55.82865,46.72158
2015-01-11 22:40:18.699,50.73189,49.90378
2015-01-11 22:40:34.476,50.15594,49.95067
2015-01-11 22:40:50.341,49.56165,50
2015-01-11 22:41:08.448,49.6057,50.47045
2015-01-11 22:41:24.311,49.01961,50.97895
2015-01-11 22:41:40.081,49.0345,50.60499
2015-01-11 22:41:55.899,49.48376,50.97592
2015-01-11 22:42:11.676,49.31351,50.75566
2015-01-11 22:42:27.872,49.00493,50.77825
2015-01-11 22:42:43.664,49.01961,51.03447
2015-01-11 22:42:59.503,49.4113,50.14833
2015-01-11 22:43:15.625,50.09665,49.97505
2015-01-11 22:43:31.508,49.8543,50.10814
2015-01-11 22:43:57.068,49.79651,50.16699
2015-01-11 22:44:18.913,47.61905,52.57425
2015-01-11 22:44:35.077,46.75061,53.09763
2015-01-11 22:44:50.856,45.77248,53.97545
2015-01-11 22:45:06.673,46.41737,53.86659
2015-01-11 22:45:22.493,46.75021,52.94096
2015-01-11 22:45:38.508,48.08008,52.95018
2015-01-11 22:45:54.336,55.09784,50.14653
2015-01-11 22:46:11.703,52.40584,48.84119
2015-01-11 22:46:27.700,58.13943,43.51005
2015-01-11 22:46:43.560,59.1755,41.08261
2015-01-11 22:46:59.283,58.91882,40.53565
2015-01-11 22:47:15.504,58.51578,41.42807
2015-01-11 22:47:31.332,58.13996,41.79542
2015-01-11 22:47:47.106,58.09291,42.01681
2015-01-11 22:48:02.910,58.1347,42.37288
2015-01-11 22:48:18.840,57.83834,42.28902
2015-01-11 22:48:34.637,57.82868,41.84458
2015-01-11 22:48:50.820,59.73964,41.52053
2015-01-11 22:49:06.673,63.22952,38.97769
2015-01-11 22:49:33.756,63.74893,37.31343
2015-01-11 22:49:49.653,62.45175,41.32231
2015-01-11 22:50:05.522,59.88024,41.32231
2015-01-11 22:50:22.296,56.51756,43.86051
2015-01-11 22:50:38.042,60.85978,41.44562
