date,Draw,Ireland,Scotland
2015-03-21 14:56:08.350,1.505376,91.74312,7.142857
2015-03-21 14:56:24.115,1.505376,91.74312,7.142857
2015-03-21 14:56:39.934,1.538462,91.23887,6.697106
2015-03-21 14:56:55.557,1.354167,92.59259,6.139551
2015-03-21 14:57:11.390,1.169068,95.05125,5.082716
2015-03-21 14:57:27.089,1.111111,96.15385,5.082716
2015-03-21 14:57:43.306,0.9120924,96.40934,2.941176
2015-03-21 14:57:59.060,0.9090909,96.98266,2.941176
2015-03-21 14:58:14.711,0.9090909,96.81189,2.941176
2015-03-21 14:58:30.322,0.9090909,96.15385,2.941176
2015-03-21 14:58:46.017,0.9090909,97.04776,2.941176
2015-03-21 14:59:01.892,0.9090909,97.08738,2.941176
2015-03-21 14:59:17.743,0.7142857,97.08738,2.941176
2015-03-21 14:59:46.386,0.6715141,97.08738,2.272727
2015-03-21 15:00:02.120,0.5555556,97.83828,2.272727
2015-03-21 15:00:17.781,0.3801131,97.08738,2.631579
2015-03-21 15:00:33.562,0.3703704,97.08738,2.631579
2015-03-21 15:00:49.278,0.3703704,97.08738,2.272727
2015-03-21 15:01:04.965,0.3703704,97.96765,2.272727
2015-03-21 15:01:20.770,0.3703704,97.71732,2.272727
2015-03-21 15:01:36.765,0.3703704,97.08738,2.380952
2015-03-21 15:01:52.505,0.5555556,97.08738,2.380952
2015-03-21 15:02:08.313,0.5555556,98.03922,2.5
2015-03-21 15:02:23.908,0.5555556,98.03922,2.5
2015-03-21 15:02:39.572,0.4166667,97.08738,2.5
2015-03-21 15:02:55.353,0.4166667,97.08738,2.5
2015-03-21 15:03:11.145,0.4899504,97.08738,2.5
2015-03-21 15:03:27.551,0.5,97.1541,2.5
2015-03-21 15:03:43.379,0.5263158,97.08738,2.5
2015-03-21 15:03:59.095,0.5274115,96.46165,2.521113
2015-03-21 15:04:15.010,0.8143248,96.586,2.481584
2015-03-21 15:04:30.891,1.237558,97.08738,2.407318
2015-03-21 15:04:47.010,1.333333,96.63047,2.407318
2015-03-21 15:05:02.889,1.333333,96.15385,2.407318
2015-03-21 15:05:18.646,1.333333,96.15385,2.407318
2015-03-21 15:05:34.556,1.699346,93.49767,5.128205
2015-03-21 15:05:51.621,1.176471,93.71546,5.405405
2015-03-21 15:06:07.400,1.176471,93.50755,5.405405
2015-03-21 15:06:23.346,1.356932,93.88864,5.405405
2015-03-21 15:06:39.223,1.538462,93.52557,4.623706
2015-03-21 15:06:55.053,1.538462,93.24677,6.092012
2015-03-21 15:07:11.009,1.538462,93.24677,6.17284
2015-03-21 15:07:26.727,1.538462,92.84259,6.060606
2015-03-21 15:07:42.323,1.69132,92.26457,5.718823
