date,Draw,England,France
2015-03-21 18:14:14.267,0.3020865,14125.91,0.830738
2015-03-21 18:14:30.062,18.68858,288.2676,11.66137
2015-03-21 18:14:46.139,37.58384,3672.542,137.8323
2015-03-21 18:15:04.500,17.90698,6776.026,79.307
2015-03-21 18:15:20.304,48.6721,1281.458,100.5333
2015-03-21 18:15:36.023,1.641349,3359.842,35.26992
2015-03-21 18:15:52.343,2.683807,254.2632,22.64692
2015-03-21 18:16:08.002,12.45254,4544.142,115.0231
2015-03-21 18:16:23.914,0,414.7766,44.87129
2015-03-21 18:16:39.564,15.94944,625.057,97.46027
2015-03-21 18:16:55.484,4.221125,5392.487,104.812
2015-03-21 18:17:11.208,54.71826,95.66156,5.532878
2015-03-21 18:17:26.957,27.92503,4126.466,240.3153
2015-03-21 18:17:43.170,69.09238,661.8362,31.90018
2015-03-21 18:17:59.158,186.4411,3850.415,53.1027
2015-03-21 18:18:15.011,15.3284,2313.491,60.25386
2015-03-21 18:18:31.138,1.637057,128.6578,17.26351
2015-03-21 18:18:47.000,42.51635,1003.333,25.04077
2015-03-21 18:19:03.378,74.73303,3364.672,117.2283
2015-03-21 18:19:19.778,22.75564,63.25483,3.658463
2015-03-21 18:19:35.587,4.78233,512.2787,85.28489
2015-03-21 18:19:51.429,0,0,0
2015-03-21 18:20:07.714,2.394796,24859.27,11.0529
2015-03-21 18:20:23.758,0,3219.263,0
2015-03-21 18:20:39.607,30.47393,349.977,62.46209
2015-03-21 18:20:58.958,6.294414,1331.749,37.20836
2015-03-21 18:21:14.757,1.670903,116.1278,45.79794
2015-03-21 18:21:30.646,23.03514,4797.427,103.2427
2015-03-21 18:21:46.410,2.017234,379.9632,7.650266
2015-03-21 18:22:02.183,13.50408,44026.61,36.55612
2015-03-21 18:22:18.131,63.24404,34638.54,58.31544
2015-03-21 18:22:33.818,20.50115,10702.48,35.76227
2015-03-21 18:22:49.558,29.16139,80321.54,45.74336
2015-03-21 18:23:05.375,3.869235,2613.592,43.39612
2015-03-21 18:23:21.300,5.350149,1642.684,7.535422
2015-03-21 18:23:40.329,186.1537,717.8141,0
2015-03-21 18:23:55.942,15.37238,737.8741,0
2015-03-21 18:24:11.722,0,813.6946,0
2015-03-21 18:24:27.875,7.428601,37513.14,118.8576
2015-03-21 18:24:43.556,0,26606.99,108.3645
2015-03-21 18:24:59.431,0,6558.656,38.09788
2015-03-21 18:25:15.466,0,5212.354,52.38471
2015-03-21 18:25:31.198,0,0,0
2015-03-21 18:25:47.028,0,11049.42,15.16059
2015-03-21 18:26:07.654,0,9308.516,535.007
2015-03-21 18:26:23.388,0,893.4952,0
2015-03-21 18:26:39.371,2.10221,2560.793,25.03883
